label,Tweet
0,tragedi palestina bukan konflik agama terus gue minta jelasin dari awal eskalasi konflik ke orang yang ngomong kayak gitu malah doi gak ngerti apa
0,konflik palestina tragedi manusia ampas tanah air warga islam kristen oleh jajah israel yang dulunya rupa wna
1,hamas aku beberapa komandan top gugur akibat serang udara israel
1,berita sebut hanya framing yang guna israel bagai alas kuat untuk laku serang udara ke gaza
1,itu yang harap israel bagai alas kuat untuk laku serang udara ke palestina
1,israel coba tutup kejam yang laku ke atas gaza dengan musnah menara besar di gaza yang tempat jabat media dan wartawan berita dalam serang yang lancar oleh pesawat
1,yang paling fatal itu tempat isu palestina itu bagai buah konflik antar negara yang tara kuat militer
1,yang bilang ini bkn konflik agama gak apa apa silah yang penting ayo kita bahu bahu lawan agresi zionis demi merdeka palestina allahu akbar
2,tapi hamas orang islam perang cara islam tak serang orang awam israel ni kecut laknatullah serang wanita dan kanak kanak kenapa dorang tak serang lelaki tentera hahahaha kena baling dengan batu pun takut kena cyberbully pun dah koyak koyaktoyoutoo israelterrorist
1,israel-palestina ini gak lagi jadi konflik agama namun ini adalah kolonialisme dengan cover agama ingat banyak komunitas arab di israel maupun yahudi di palestina justru dengan bilan
1,itu masalah israel-palestina ini lebih rumit banding dar konflik agama makin kita tarik masalah ini ke awal mula diri israel makin rumit masalah
1,ya begitu konflik israel-palestina ini langsung terlalu lama sampai kita lupa bahwa konflik ini masih tapi stanceku sini dua boleh untuk saling perang tapi dengan sama target orang sipil itu buat dua salah
1,israel-palestina ini gak lagi jadi konflik agama namun ini adalah kolonialisme dengan cover agama ingat banyak komunitas arab di israel maupun yahudi di palestina justru dengan bilang palestina serang karena nama agama arti kita gatau isi konflik yang kini
1,sudah biar mereka yang konflik selesai sendiri masalah masyarakat internasional sudah cukup beri pandang dan bagai alternatif solusi alternatif lain tunggu seleksi alam saja
1,nyata palestina dan israel cuman gimic sambut idul fitri selamat atas naik isa al masih
0,isu ras agama suku goreng jadi satu pada update kena konflik israel-palestina padahal ras agama dan suku tidak kenal batas negara dan bangsa
1,asal muasal dan picu panas tempur baru palestina-israel hal yang perlu tahu untuk paham asal muasal tingkat tegang baru konflik palestina-israel https
2,konflik yang tak pernah selesai seperti palestina-israel adalah konflik sengaja di pelihara karena banyak dagang yang ambil untung dengan konflik itu
1,yang ceramah hari ini isi dengan materi konflik israel-palestina dan komunis china darat
1,nyata gak semua muslim arab pro ke palestina ya
1,saya tidak dukung palestina dan israel karena penuh unsur dalam
1,alhamdulillah moga tahun ini merdeka palestina segera wujud
1,yang bisa selesai damai palestina dan israel hanya indonesia karena di dalam konstitusi negara dunia hanya indonesia tuang dalam buka uud cc
1,belum kristen dan islam israel-palestina itu sdh konflik sejak jaman nabi nabi hanya di indonesia konflik palestina-israel selalu di kait kait dengan agama islam
1,rakyat palestina adalah bangsa paling berani muka bumi saat ini tahan dengan semua blokade senjata apa ada padahal bisa saja mereka serah biar masjidil aqsa rusak israel dan jadi beban dosa umat islam dunia tapi mereka pilih terus juang
0,opini palestina butuh bantu militer hanya dengan rang israel tanah palestina bisa kembali ke pangku kaum muslim tanya berani para pimpin muslim satu seru lawan dengan rang israel
0,dulu aku bantu doa palestina merdeka dengan izin allah perang israel maka palestina merdeka menang lawan israel
2,tindak paling nyata yang harus laku oleh perintah dalam bela palestina adalah boikot segala macam bentuk bisnis yang hubung dengan israel
2,orang yang pro tindas israel ke bangsa palestina punya sama dengan pro hitler yang nindas israel jaman dulu
2,moga israel hilang dari peta dunia dengan hadir jaya palestina aamiin
1,lama masyarakat indonesia bela palestina hanya dasar propaganda agama yang gaung faksi hamas akan sulit lihat dengan jernih masalah antara negara israel bukan yahudi dan negara palestina yang sekarang asai hamas
2,maklum begitu framing kadrun ngehek indonesia konflik benar antara paksi hamas palestina dan israel bukan konflik antara israel dan palestina
0,kalau negara yang kata gak hubung diplomatik dengan israel sudah buat apa untuk henti agresi israel ke palestina
2,jangan indonesia dekat dengan israel dan palestina nanti kita ikut jadi bangsa yang gemar tumpah darah dan ambil nyawa orang lain demi agama
2,ini manusia sesat yang akan ganti ideologi bangsa ini mereka sadar hanya telah negeri hancur yang pernah saya baca bahwa palestina dan israel bukan perang agama tetapi rebut wilayah karena di israel sendiri juga banyak warga muslim
1,susah bagi palestina lawan zionis israel karena palestina bukan hanya lawan israel itu sendiri lain juga hadap dengan hegemoni negara kuat kuat amerika
2,kalau palestina dan israel damai akan hilang isu untuk bahan kampanye dong
1,bukan saya tidak senang dengan kabar berita ini tapi tahu bahwa percaya media israel yang mungkin bagai propaganda untuk labuh umat islam sungguh harus pikir ulang karena bisa sebab rugi bagi rakyat palestina
2,gue kan bilang minor bukan minoritas jadi bicara ukur seperti jenis ukur palestina itu lemah negara arab juga enggak menang dengan israel dulu pas perang juga kalah walaupun keroyokan lawan israel sendiri pas puasa juga masa kalah v
2,baca sejarah palestina dan israel baca baca baca kalau enggak tau tentang palestina jangan ngebacot
1,jerusalem tetap di internasional kalau klaim punya israel itu klaim saja maka sejahtera rakyat palestina bangun hubung ekonomi dengan tetangga masuk israel agar semua nyaman di meja runding lupa senjata
1,ya robb ilah kuat kepada saudara ku di palestina bebas mereka dari zalim zionis israel ilah damai pada negeri palestina agar mereka bisa ibadah kepada mu dengan nyaman aman tanpa bayang bayang keras dan kejam zionis
1,belakang israel banyak negara banyak negara timur tengah mulai jalin hubung dengan israel tidak tutup mungkin palestina akan makin kecil dan bahkan hilang
2,jadi orang jangan tolol amat lah sama konflik israel palestina dengan mayoritas minoritas indonesia di palestina jadi jahat perang
0,kami senantiasa berdo a dengan qunut nazillah untuk saudara ku di palestina yang juang lawan biadab zionis israel dan tetap waspada dalam negeri pki sedang merangsak masuk ke jantung tahan nkri
1,masih jauh dengan serang udara palestina sudah desak apalagi saat serang darat israel tiba di gaza itu sangat bahaya harap turki itu mimpi karena militer turki masih pro nato saya malah harap hezbollah dan militer suriah balas serang israel sama hamas
2,hal ngapain repot mikirin palestina bu sejak saya belum lahir hingga tua ini palestina dan israel sering bentrok perang kenapa palestina tidak minta bantu kepada negara tetangga seperti arab mesir turki kenapa ke indonesia yang relatif lbh jauh aneh
1,hanya tuhan turki dan israel yang tau inti sih pasti mutualisme utama erdogan kayak tekan damai palestina liat dari sikap beliau bela mati islam dan palestina
0,tolong dong palestina dan israel itu bukan konflik agama ya sayang
0,palestina dan israel sama bandel
0,apakah hamas baur dengan rakyat supaya mereka bisa antisipasi serang dada israel hadap warga palestina
1,yang saya amat banyak yang gak paham paksa paham dalam konflik palestina dan israel jadi malah timbul masalah baru ribut masalah ras agama minoritas dan mayoritas haduh fokus saja se
2,arti kamu gka peduli ya dengan biadab israel yahudi laknatulloh kepada rakyat palestina
0,jangan hamas itu israel hamas butuh israel untuk legitimasi serang ke palestina kita tau roket hamas letoy dan gak destruktif tapi dengan ada roket itu
1,yang nyerang duluan israel tapi yang teriak jadi korban israel awal karena protes gusur duduk palestina gak hamas kali ini kamu ngatain jangan makan propaganda tapi kamu sendiri nyebarin propaganda amiriki dan israel kadrun juga lo
0,konflik israel vs palestina ialah pintu perang saudara dan jika jadi pecah perang
1,aja masyarakat indonesia yang dukung israel yang jelas laku tindas perang pikir on going belokin konflik israel palestina jadi isu mayoritas minoritas hasil
0,serang roket hamas akan jadi dalih israel lebih keras gempur pasu israel sudah siap serang darat lumpuh hamas ke daerah palestina kuat militer israel tidak ban
0,mengapa palestina dan israel perang harus perintah bukan hanya mampu bicara kecam tp lbh pd bukti nyata
1,israel terus lancar serang udara ke jalur gaza di hari raya idul fitri hingga kamis pagi
1,aku hanya menganalisa kuat hamas dan kuat israel dampak serang hamas dan israel sangat keri bagi rakyat sipil palestina yang tidak dosa nyawa korban rakyat sipil palestina mau tambah berapa lagi posisi hamas lindung di bawah tanah mukim duduk
0,tidak lawan israel selalu bunuh rakyat palestina kenapa harus diam dengan jajah
0,entah mengapa berita serang israel palestina begitu besar sangat beda jauh dengan bantai yaman yang sudah jalan beberapa tahun ini
1,israel menetralisir para pimpin kunci kelompok teroris hamas dan jihad islam yang tanggung jawab atas serang teror roket ke israel intel israel kerja akurat teroris palestina pun bingung
2,hmm dari tadi di tiktok wa dan lain lain isi konflik palestina dan israel yang pro palestine pula yang baik media pun ke bagi dua kubu gak tau mana yang bener wtf with the world dan lbh baik ga ush cari tau dan pihak siapa
2,mas kenapa yah zionis israel itu dominasi dan tak kalah banget jangan negara lain pbb atau bahkan hampir semua negara di semenanjung arab saja gak mampu tahan gerilya israel hadap palestina konon turki juga masih diplomatik juga dengan israel terimakasih
0,tidak mau komentar tentang palestina dan israel bukan arti pro israel ya kawan
1,saya juga dukung aksi dan reaksi dari indonesia dengan kirim seluruh urus dan dukung partai pks ke palestina untuk jihad lawan israel
1,moga allah beri menang besar buat palestina dan hancur israel dan sekutu dengan hancur yang hebat
1,justru negara pecah soviet yang menghimbau vladimir putin desak konflik israel dan palestina segera henti
1,buka hubung diplomatik dengan israel biar bisa ikut runding dengan pimpin israel ajak baik untuk bisa kasih merdeka ke palestina klau dengan cara halus sudah tidak bisa lobi liga arab hancur israel beres kan kerja harus progress
1,lapor situasi konflik palestina ekstrim kanan yahudi serang wartawan roket israel hasil hantam pabrik roket pusat kendali drone hamas pasu darat israel siap masuk gaza
0,siapa yang bilang orang non muslim dukung israel woi jangan tidur terus lah sana orang palestina yang agama kristen juga bantai sama israel muka agama kristen dan katholik juga prihatin dengan ada ini tapi gereja kita disni malah sering di bom loh
1,bro inti sama aja yang satu fasis yang satu lagi juga fasis mau gak pake senjata atau antar negara kek sama mayoritas yang rasa paling hak dominasi gue juga gak tapal kuda ketidakadilan di palestina dan israel lahir juga salah satu dari supremasi
2,konflik palestina-israel itu gampang banget solusi hapus negara palestina dan israel bikin negara baru apa kek nama jerusalem juga boleh warga luar ke negara jadi warga negara baru toh manusia hidup cuma butuh tanah jengkal yang susah itu ego manusia nya
1,lama pandang israel palestina konflik agama jadi wajar agama tentu yang dukung tindak suara negara dengan agama tentu sudut pandang nya sudah bukan lagi jajah dan ampas hak hidup
2,aing teh sebenernya udah janji sama diri sendiri gak akan bahas hal yang serius lagi di twitter apalagi tentang konflik israel-palestina
2,goblok lu over dosis banding kondisi bangsa palestina di bawah jajah israel dengan kondisi minoritas di indo indonesia masih punya pr dalam toleransi iya bahkan amerika pun gue tindas banget di indonesia lu jangan bela palestina yang tindas
2,saya kristen dan saya kutuk hamas dan israel yang sebab kematin rakyat sipil terus apa maksud kamu minoritas di tulis mu ajar lah kita untuk saling hormat sama anak bangsa jangan dangkal tahu kamu akan masalah palestina-israel saat ini buat bodoh
0,asal mula konflik tanah yang eskalasi makin besar sampai balas roket antara israel dan palestina nyata selisih swasta tapi bawa ke ranah politik dan etnis
2,konflik india-pakistan-bangladesh karena inggris ngaco gambar peta misahin dua wilayah negara itu tapi asal konflik israel-palestina juga sama wkwk
0,itu narasi yang propaganda israel untuk sederhana jajah mereka bagai konflik hamas vs israel palestina bukan dar hamas
